title_id,beneficiary_id,village_id,right_type,status,area_hectares,application_date,approval_date,survey_number,gps_coordinates,forest_division,forest_range,forest_beat,gram_sabha_resolution_date,sdlc_recommendation_date,dlc_approval_date,title_deed_number,remarks
FRA_TITLE_00000110,FRA_00000115,VIL_000006,CR,Approved,3.82,2025-07-16,2023-09-29,SUR_512/15,VIL_000006_77,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2024-05-25,2024-07-10,,,Under Verification
FRA_TITLE_00000111,FRA_00000115,VIL_000006,IFR,Approved,0.79,2025-07-28,,SUR_877/36,VIL_000006_88,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2023-08-10,2023-11-06,2025-09-26,,Under Verification
FRA_TITLE_00000112,FRA_00000117,VIL_000006,CR,Approved,1.95,2025-07-24,2025-05-19,SUR_762/40,VIL_000006_79,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-10-19,2025-01-14,2025-09-26,,Under Verification
FRA_TITLE_00000113,FRA_00000119,VIL_000007,CR,Pending,2.73,2025-03-29,,SUR_966/45,VIL_000007_75,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-01-10,2025-05-15,,,Approved
FRA_TITLE_00000114,FRA_00000119,VIL_000007,CR,Rejected,7.18,2024-02-20,,SUR_357/13,VIL_000007_91,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-05-26,2024-04-23,,,Approved
FRA_TITLE_00000115,FRA_00000120,VIL_000007,CFR,Pending,3.94,2023-04-26,2024-07-01,SUR_637/33,VIL_000007_93,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2023-10-23,2023-10-30,,DEED_000115,Complete Documentation
FRA_TITLE_00000116,FRA_00000120,VIL_000007,IFR,Approved,0.71,2025-05-18,,SUR_407/13,VIL_000007_51,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2023-06-22,2024-09-20,2025-09-26,DEED_000116,Under Verification
FRA_TITLE_00000117,FRA_00000121,VIL_000007,CR,Approved,9.15,2025-05-25,,SUR_344/32,VIL_000007_29,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2023-01-20,2025-08-10,,DEED_000117,Complete Documentation
FRA_TITLE_00000118,FRA_00000122,VIL_000007,IFR,Approved,2.77,2025-01-28,2025-08-25,SUR_673/18,VIL_000007_49,Mandla_Forest_Division,Mandla_Range_3,Beat_1,2024-02-16,2023-12-13,2025-09-26,,Under Verification
FRA_TITLE_00000119,FRA_00000123,VIL_000007,CR,Approved,3.2,2024-02-08,,SUR_536/20,VIL_000007_39,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2024-04-15,2024-01-02,2025-09-26,DEED_000119,Pending Survey
FRA_TITLE_00000120,FRA_00000123,VIL_000007,CFR,Under_Review,3.79,2024-04-05,2023-10-21,SUR_515/28,VIL_000007_47,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2023-02-05,2025-08-31,2025-09-26,,Approved
FRA_TITLE_00000121,FRA_00000123,VIL_000007,IFR,Under_Review,1.52,2023-05-11,2025-03-27,SUR_565/27,VIL_000007_7,Mandla_Forest_Division,Mandla_Range_4,Beat_4,2024-06-23,2025-01-09,,DEED_000121,Pending Survey
FRA_TITLE_00000122,FRA_00000125,VIL_000007,CR,Pending,9.86,2024-03-15,2024-06-02,SUR_946/44,VIL_000007_20,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-05-17,2024-08-25,2025-09-26,,Under Verification
FRA_TITLE_00000123,FRA_00000127,VIL_000007,CR,Pending,5.97,2024-07-20,2024-03-04,SUR_115/40,VIL_000007_65,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2023-04-27,2025-09-03,2025-09-26,DEED_000123,Under Verification
FRA_TITLE_00000124,FRA_00000128,VIL_000007,CR,Approved,4.76,2024-02-03,2024-02-06,SUR_193/35,VIL_000007_77,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2024-05-23,2024-10-17,,,Complete Documentation
FRA_TITLE_00000125,FRA_00000130,VIL_000007,IFR,Approved,3.24,2024-06-25,2025-02-22,SUR_515/5,VIL_000007_36,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2024-06-29,2024-11-23,,DEED_000125,Complete Documentation
FRA_TITLE_00000126,FRA_00000130,VIL_000007,IFR,Under_Review,2.8,2025-01-09,2024-05-29,SUR_257/18,VIL_000007_28,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2024-09-05,2023-09-30,2025-09-26,,Under Verification
FRA_TITLE_00000127,FRA_00000131,VIL_000007,IFR,Approved,2.21,2024-09-03,,SUR_264/2,VIL_000007_41,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2022-10-28,2024-11-27,,,Complete Documentation
FRA_TITLE_00000128,FRA_00000132,VIL_000007,IFR,Approved,1.16,2024-08-01,,SUR_809/41,VIL_000007_46,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2024-01-24,2025-06-07,,DEED_000128,Pending Survey
FRA_TITLE_00000129,FRA_00000133,VIL_000007,CFR,Approved,9.11,2023-03-06,,SUR_117/46,VIL_000007_32,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-09-23,2025-02-14,2025-09-26,,Pending Survey
FRA_TITLE_00000130,FRA_00000134,VIL_000007,CR,Approved,5.22,2023-04-11,2025-08-10,SUR_879/30,VIL_000007_74,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-06-13,2025-09-09,,,Complete Documentation
FRA_TITLE_00000131,FRA_00000135,VIL_000007,CR,Approved,4.02,2023-01-22,,SUR_621/36,VIL_000007_95,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2024-01-05,2024-12-24,2025-09-26,,Approved
FRA_TITLE_00000132,FRA_00000135,VIL_000007,CFR,Approved,2.55,2025-09-15,,SUR_565/12,VIL_000007_50,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2024-02-22,2024-08-18,,DEED_000132,Complete Documentation
FRA_TITLE_00000133,FRA_00000135,VIL_000007,CFR,Pending,9.28,2023-11-14,2024-10-21,SUR_517/12,VIL_000007_82,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2024-06-14,2025-01-23,2025-09-26,,Complete Documentation
FRA_TITLE_00000134,FRA_00000136,VIL_000007,IFR,Rejected,3.63,2023-05-14,,SUR_128/12,VIL_000007_64,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2022-11-04,2025-06-07,,DEED_000134,Under Verification
FRA_TITLE_00000135,FRA_00000136,VIL_000007,CR,Approved,6.04,2024-07-28,,SUR_982/18,VIL_000007_14,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2023-07-01,2025-07-16,2025-09-26,DEED_000135,Pending Survey
FRA_TITLE_00000136,FRA_00000136,VIL_000007,CFR,Approved,9.61,2024-05-15,2024-03-29,SUR_123/13,VIL_000007_81,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2022-10-01,2024-12-23,,DEED_000136,Pending Survey
FRA_TITLE_00000137,FRA_00000138,VIL_000007,CFR,Approved,3.39,2023-05-21,,SUR_977/44,VIL_000007_22,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-02-22,2025-06-03,,,Complete Documentation
FRA_TITLE_00000138,FRA_00000140,VIL_000007,IFR,Approved,2.37,2025-01-21,,SUR_650/27,VIL_000007_98,Mandla_Forest_Division,Mandla_Range_3,Beat_6,2024-03-12,2023-09-28,2025-09-26,,Approved
FRA_TITLE_00000139,FRA_00000141,VIL_000007,CR,Approved,8.16,2022-11-11,2024-05-11,SUR_401/14,VIL_000007_83,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2024-08-31,2025-04-26,2025-09-26,DEED_000139,Complete Documentation
FRA_TITLE_00000140,FRA_00000143,VIL_000008,CFR,Under_Review,1.63,2025-03-08,,SUR_636/28,VIL_000008_84,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-12-17,2025-08-01,2025-09-26,DEED_000140,Approved
FRA_TITLE_00000141,FRA_00000144,VIL_000008,IFR,Approved,0.61,2024-08-06,2024-12-21,SUR_688/49,VIL_000008_90,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-09-04,2025-07-30,,,Pending Survey
FRA_TITLE_00000142,FRA_00000145,VIL_000008,CR,Approved,7.84,2024-10-19,2025-02-17,SUR_734/20,VIL_000008_76,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2024-04-05,2025-03-21,2025-09-26,DEED_000142,Approved
FRA_TITLE_00000143,FRA_00000145,VIL_000008,CR,Approved,8.67,2025-09-01,2025-01-25,SUR_822/39,VIL_000008_95,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-04-28,2023-12-03,2025-09-26,,Under Verification
FRA_TITLE_00000144,FRA_00000146,VIL_000008,CFR,Under_Review,9.82,2023-04-02,,SUR_248/20,VIL_000008_89,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-06-13,2023-10-26,2025-09-26,DEED_000144,Pending Survey
FRA_TITLE_00000145,FRA_00000148,VIL_000008,CFR,Approved,2.64,2025-06-18,2024-06-25,SUR_236/40,VIL_000008_6,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2024-01-03,2025-01-31,2025-09-26,,Pending Survey
FRA_TITLE_00000146,FRA_00000150,VIL_000008,CR,Pending,5.03,2024-04-05,,SUR_906/21,VIL_000008_26,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-11-23,2024-06-14,2025-09-26,DEED_000146,Complete Documentation
FRA_TITLE_00000147,FRA_00000150,VIL_000008,IFR,Pending,2.53,2024-06-24,2024-10-27,SUR_318/17,VIL_000008_6,Mandla_Forest_Division,Mandla_Range_1,Beat_3,2024-03-12,2024-01-19,2025-09-26,,Approved
FRA_TITLE_00000148,FRA_00000151,VIL_000008,IFR,Pending,3.02,2023-07-10,2023-10-04,SUR_606/9,VIL_000008_41,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2023-06-28,2024-01-14,,,Pending Survey
FRA_TITLE_00000149,FRA_00000152,VIL_000008,CFR,Approved,4.45,2024-03-28,2025-07-19,SUR_293/3,VIL_000008_13,Mandla_Forest_Division,Mandla_Range_1,Beat_7,2022-10-03,2025-05-13,2025-09-26,DEED_000149,Pending Survey
FRA_TITLE_00000150,FRA_00000152,VIL_000008,IFR,Approved,0.62,2024-11-06,2024-04-02,SUR_517/14,VIL_000008_4,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2022-11-14,2024-06-23,,,Pending Survey
FRA_TITLE_00000151,FRA_00000152,VIL_000008,IFR,Approved,3.02,2023-09-23,2024-05-06,SUR_776/24,VIL_000008_30,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2023-04-30,2024-09-14,,DEED_000151,Pending Survey
FRA_TITLE_00000152,FRA_00000153,VIL_000008,CFR,Approved,4.28,2024-12-30,,SUR_206/29,VIL_000008_65,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2024-03-19,2024-02-20,2025-09-26,,Under Verification
FRA_TITLE_00000153,FRA_00000153,VIL_000008,CFR,Approved,9.15,2023-05-11,2023-10-15,SUR_473/40,VIL_000008_25,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-05-22,2025-09-21,2025-09-26,,Complete Documentation
FRA_TITLE_00000154,FRA_00000155,VIL_000008,CFR,Approved,1.49,2025-01-17,,SUR_315/40,VIL_000008_44,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-11-04,2025-01-13,,,Under Verification
FRA_TITLE_00000155,FRA_00000156,VIL_000008,IFR,Under_Review,3.98,2022-12-25,2025-08-11,SUR_601/20,VIL_000008_65,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-08-29,2024-03-05,2025-09-26,,Approved
FRA_TITLE_00000156,FRA_00000158,VIL_000008,IFR,Rejected,2.92,2025-08-03,,SUR_946/49,VIL_000008_21,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2023-12-28,2023-12-21,2025-09-26,,Approved
FRA_TITLE_00000157,FRA_00000160,VIL_000008,IFR,Under_Review,0.59,2024-05-12,2025-08-23,SUR_216/31,VIL_000008_9,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-04-19,2025-01-06,2025-09-26,DEED_000157,Under Verification
FRA_TITLE_00000158,FRA_00000160,VIL_000008,CFR,Pending,8.28,2022-10-01,2024-10-18,SUR_440/2,VIL_000008_19,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2024-05-12,2024-07-10,,,Approved
FRA_TITLE_00000159,FRA_00000163,VIL_000009,CR,Rejected,7.49,2024-10-15,2025-03-20,SUR_101/26,VIL_000009_63,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2023-01-24,2024-02-21,,,Complete Documentation
FRA_TITLE_00000160,FRA_00000163,VIL_000009,CR,Pending,0.72,2024-02-19,2025-05-04,SUR_146/40,VIL_000009_45,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2024-08-18,2024-06-12,2025-09-26,,Pending Survey
FRA_TITLE_00000161,FRA_00000163,VIL_000009,IFR,Under_Review,3.25,2024-04-02,,SUR_882/40,VIL_000009_96,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2023-03-29,2025-04-05,2025-09-26,,Pending Survey
FRA_TITLE_00000162,FRA_00000164,VIL_000009,CR,Pending,2.32,2023-12-18,2023-11-17,SUR_893/40,VIL_000009_56,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2023-09-15,2024-10-08,2025-09-26,DEED_000162,Complete Documentation
FRA_TITLE_00000163,FRA_00000165,VIL_000009,CFR,Approved,9.39,2022-10-08,,SUR_690/44,VIL_000009_83,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2024-07-05,2024-10-15,2025-09-26,DEED_000163,Under Verification
FRA_TITLE_00000164,FRA_00000166,VIL_000009,IFR,Approved,3.63,2023-05-13,2025-09-01,SUR_791/24,VIL_000009_96,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2024-04-25,2025-03-29,2025-09-26,DEED_000164,Complete Documentation
FRA_TITLE_00000165,FRA_00000166,VIL_000009,IFR,Approved,2.59,2024-03-13,2025-07-27,SUR_476/7,VIL_000009_60,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-11-03,2024-02-29,2025-09-26,DEED_000165,Pending Survey
FRA_TITLE_00000166,FRA_00000168,VIL_000009,CR,Approved,4.32,2023-08-24,,SUR_383/33,VIL_000009_35,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-10-08,2024-10-19,,,Pending Survey
FRA_TITLE_00000167,FRA_00000169,VIL_000009,CFR,Approved,3.47,2024-11-26,,SUR_755/25,VIL_000009_60,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2023-07-30,2024-01-05,2025-09-26,,Complete Documentation
FRA_TITLE_00000168,FRA_00000171,VIL_000009,IFR,Approved,1.98,2025-02-14,2024-07-25,SUR_171/16,VIL_000009_8,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-09-17,2024-12-15,2025-09-26,DEED_000168,Under Verification
FRA_TITLE_00000169,FRA_00000171,VIL_000009,CR,Rejected,5.05,2023-07-16,2024-04-01,SUR_659/49,VIL_000009_96,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2024-05-05,2025-01-03,2025-09-26,,Under Verification
FRA_TITLE_00000170,FRA_00000172,VIL_000009,CFR,Approved,6.61,2024-12-31,2025-07-10,SUR_608/4,VIL_000009_26,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2023-08-17,2023-12-07,,,Pending Survey
FRA_TITLE_00000171,FRA_00000172,VIL_000009,CFR,Approved,7.98,2024-06-18,,SUR_715/19,VIL_000009_79,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2024-07-03,2024-09-20,2025-09-26,DEED_000171,Pending Survey
FRA_TITLE_00000172,FRA_00000173,VIL_000009,IFR,Rejected,1.68,2022-11-24,,SUR_148/12,VIL_000009_20,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-01-23,2025-07-31,2025-09-26,DEED_000172,Approved
FRA_TITLE_00000173,FRA_00000175,VIL_000009,IFR,Pending,2.74,2024-11-06,,SUR_810/30,VIL_000009_26,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-03-12,2025-02-22,,DEED_000173,Under Verification
FRA_TITLE_00000174,FRA_00000177,VIL_000009,CFR,Approved,1.13,2024-11-03,2024-05-04,SUR_685/19,VIL_000009_18,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-03-16,2025-09-04,2025-09-26,,Approved
FRA_TITLE_00000175,FRA_00000180,VIL_000009,CFR,Pending,5.72,2024-11-10,2023-12-30,SUR_692/48,VIL_000009_8,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-06-12,2023-10-26,2025-09-26,,Complete Documentation
FRA_TITLE_00000176,FRA_00000180,VIL_000009,CFR,Rejected,8.09,2024-06-07,2024-07-02,SUR_381/11,VIL_000009_17,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2022-10-18,2023-10-07,,DEED_000176,Under Verification
FRA_TITLE_00000177,FRA_00000180,VIL_000009,IFR,Approved,1.45,2025-02-27,2025-09-10,SUR_671/39,VIL_000009_83,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2022-10-22,2023-12-27,,DEED_000177,Complete Documentation
FRA_TITLE_00000178,FRA_00000181,VIL_000009,CFR,Approved,6.69,2023-11-05,,SUR_209/38,VIL_000009_3,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2024-05-05,2025-06-25,2025-09-26,DEED_000178,Approved
FRA_TITLE_00000179,FRA_00000181,VIL_000009,IFR,Approved,1.29,2023-09-15,,SUR_819/17,VIL_000009_62,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2023-09-23,2024-06-04,2025-09-26,,Under Verification
FRA_TITLE_00000180,FRA_00000182,VIL_000009,IFR,Under_Review,1.33,2023-09-02,2024-01-30,SUR_231/7,VIL_000009_12,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-09-02,2025-08-27,2025-09-26,,Complete Documentation
FRA_TITLE_00000181,FRA_00000183,VIL_000009,CR,Approved,7.17,2025-06-05,2025-07-04,SUR_255/19,VIL_000009_14,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2023-05-20,2025-08-16,2025-09-26,DEED_000181,Approved
FRA_TITLE_00000182,FRA_00000184,VIL_000009,CR,Approved,7.04,2025-04-04,2025-01-19,SUR_457/39,VIL_000009_68,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-05-30,2025-07-02,,,Complete Documentation
FRA_TITLE_00000183,FRA_00000184,VIL_000009,CR,Under_Review,3.73,2023-08-24,2025-03-18,SUR_343/39,VIL_000009_94,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2023-03-05,2024-04-05,2025-09-26,DEED_000183,Approved
FRA_TITLE_00000184,FRA_00000185,VIL_000009,CR,Approved,4.98,2024-02-20,2025-02-09,SUR_347/19,VIL_000009_32,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-08-19,2024-02-03,2025-09-26,,Under Verification
FRA_TITLE_00000185,FRA_00000187,VIL_000009,CR,Approved,7.48,2025-01-30,2024-11-03,SUR_232/42,VIL_000009_75,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2024-02-17,2025-01-06,,DEED_000185,Under Verification
FRA_TITLE_00000186,FRA_00000188,VIL_000009,CR,Approved,7.04,2025-07-24,,SUR_984/15,VIL_000009_53,Mandla_Forest_Division,Mandla_Range_3,Beat_9,2024-07-29,2025-09-08,,,Approved
FRA_TITLE_00000187,FRA_00000189,VIL_000009,CFR,Rejected,6.01,2024-02-18,,SUR_869/50,VIL_000009_13,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-07-19,2024-11-30,,DEED_000187,Approved
FRA_TITLE_00000188,FRA_00000189,VIL_000009,CR,Rejected,5.67,2024-07-18,,SUR_965/20,VIL_000009_66,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2022-11-18,2024-07-28,2025-09-26,,Under Verification
FRA_TITLE_00000189,FRA_00000189,VIL_000009,CFR,Approved,4.81,2024-09-19,2025-01-31,SUR_313/42,VIL_000009_27,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2023-05-04,2025-02-07,2025-09-26,DEED_000189,Complete Documentation
FRA_TITLE_00000190,FRA_00000192,VIL_000010,IFR,Under_Review,0.73,2024-06-15,,SUR_173/26,VIL_000010_88,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2022-12-30,2024-05-24,,DEED_000190,Complete Documentation
FRA_TITLE_00000191,FRA_00000192,VIL_000010,CR,Approved,3.4,2024-02-10,2023-10-22,SUR_957/32,VIL_000010_74,Mandla_Forest_Division,Mandla_Range_2,Beat_9,2023-05-07,2025-08-26,2025-09-26,,Complete Documentation
FRA_TITLE_00000192,FRA_00000193,VIL_000010,CR,Pending,1.09,2024-06-29,2024-05-31,SUR_422/17,VIL_000010_9,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2024-07-03,2024-05-09,2025-09-26,DEED_000192,Pending Survey
FRA_TITLE_00000193,FRA_00000195,VIL_000010,CR,Pending,6.82,2023-12-21,2024-05-15,SUR_273/5,VIL_000010_40,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2023-05-27,2025-09-16,,DEED_000193,Approved
FRA_TITLE_00000194,FRA_00000195,VIL_000010,IFR,Approved,3.22,2023-12-18,2025-06-05,SUR_507/7,VIL_000010_97,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-08-21,2024-03-02,2025-09-26,,Pending Survey
FRA_TITLE_00000195,FRA_00000196,VIL_000010,CR,Approved,1.33,2024-09-28,,SUR_119/49,VIL_000010_45,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-12-22,2024-04-12,2025-09-26,DEED_000195,Pending Survey
FRA_TITLE_00000196,FRA_00000196,VIL_000010,CFR,Rejected,0.55,2022-11-25,,SUR_495/12,VIL_000010_29,Mandla_Forest_Division,Mandla_Range_3,Beat_2,2024-02-19,2023-10-17,2025-09-26,DEED_000196,Under Verification
FRA_TITLE_00000197,FRA_00000197,VIL_000010,CFR,Approved,9.59,2022-10-06,,SUR_171/26,VIL_000010_28,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2023-05-17,2024-02-13,2025-09-26,DEED_000197,Under Verification
FRA_TITLE_00000198,FRA_00000200,VIL_000010,IFR,Rejected,2.93,2023-02-19,,SUR_550/33,VIL_000010_92,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2023-12-10,2025-04-25,,DEED_000198,Under Verification
FRA_TITLE_00000199,FRA_00000200,VIL_000010,IFR,Approved,3.3,2022-12-09,2024-09-25,SUR_380/24,VIL_000010_9,Mandla_Forest_Division,Mandla_Range_4,Beat_3,2022-11-28,2025-06-10,2025-09-26,,Complete Documentation
FRA_TITLE_00000200,FRA_00000200,VIL_000010,CR,Rejected,3.93,2025-07-25,2024-11-07,SUR_396/22,VIL_000010_49,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2022-11-03,2025-05-10,2025-09-26,,Approved
FRA_TITLE_00000201,FRA_00000201,VIL_000010,CFR,Pending,4.29,2024-08-15,2024-09-07,SUR_681/43,VIL_000010_27,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2022-10-25,2025-07-10,,,Approved
FRA_TITLE_00000202,FRA_00000203,VIL_000011,CFR,Approved,2.74,2023-04-22,,SUR_158/12,VIL_000011_69,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2024-01-05,2024-04-02,2025-09-26,DEED_000202,Complete Documentation
FRA_TITLE_00000203,FRA_00000203,VIL_000011,IFR,Approved,0.9,2024-08-26,2024-12-20,SUR_807/15,VIL_000011_80,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2024-06-19,2025-07-25,,DEED_000203,Pending Survey
FRA_TITLE_00000204,FRA_00000204,VIL_000011,IFR,Approved,2.58,2025-07-01,,SUR_380/41,VIL_000011_97,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2024-09-09,2025-09-23,2025-09-26,DEED_000204,Complete Documentation
FRA_TITLE_00000205,FRA_00000204,VIL_000011,CR,Pending,8.43,2025-07-31,,SUR_134/25,VIL_000011_18,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-04-06,2025-06-16,2025-09-26,DEED_000205,Under Verification
FRA_TITLE_00000206,FRA_00000205,VIL_000011,IFR,Pending,2.07,2023-11-29,,SUR_174/12,VIL_000011_21,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2024-05-28,2023-12-29,2025-09-26,DEED_000206,Approved
FRA_TITLE_00000207,FRA_00000209,VIL_000011,CR,Under_Review,8.56,2024-03-22,2023-12-13,SUR_653/49,VIL_000011_45,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2022-10-22,2025-06-23,2025-09-26,,Complete Documentation
FRA_TITLE_00000208,FRA_00000210,VIL_000011,CR,Approved,4.16,2023-07-15,2025-08-24,SUR_146/29,VIL_000011_94,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2023-02-08,2025-08-10,2025-09-26,,Pending Survey
FRA_TITLE_00000209,FRA_00000212,VIL_000011,CR,Approved,4.31,2023-06-29,2024-02-21,SUR_154/9,VIL_000011_14,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2024-05-08,2025-08-20,2025-09-26,DEED_000209,Complete Documentation
FRA_TITLE_00000210,FRA_00000212,VIL_000011,IFR,Approved,2.81,2023-12-31,,SUR_765/50,VIL_000011_88,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-04-14,2023-10-01,2025-09-26,DEED_000210,Complete Documentation
FRA_TITLE_00000211,FRA_00000215,VIL_000011,IFR,Pending,1.52,2024-02-26,,SUR_490/7,VIL_000011_54,Mandla_Forest_Division,Mandla_Range_5,Beat_7,2023-11-08,2023-12-16,2025-09-26,DEED_000211,Under Verification
FRA_TITLE_00000212,FRA_00000215,VIL_000011,CFR,Under_Review,8.16,2024-03-21,2025-06-28,SUR_978/43,VIL_000011_84,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2022-09-27,2024-12-10,,DEED_000212,Pending Survey
FRA_TITLE_00000213,FRA_00000216,VIL_000011,CFR,Approved,1.42,2023-07-13,2025-08-25,SUR_950/19,VIL_000011_87,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2023-09-19,2025-06-14,,,Under Verification
FRA_TITLE_00000214,FRA_00000218,VIL_000012,IFR,Approved,0.76,2022-10-09,,SUR_103/42,VIL_000012_73,Mandla_Forest_Division,Mandla_Range_2,Beat_7,2023-09-29,2024-05-26,2025-09-26,DEED_000214,Complete Documentation
FRA_TITLE_00000215,FRA_00000220,VIL_000012,CFR,Pending,2.81,2025-03-13,,SUR_982/40,VIL_000012_9,Mandla_Forest_Division,Mandla_Range_5,Beat_2,2024-07-22,2024-02-17,,DEED_000215,Approved
FRA_TITLE_00000216,FRA_00000222,VIL_000012,CR,Approved,8.08,2022-11-29,2024-05-21,SUR_325/5,VIL_000012_21,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-09-20,2024-11-26,,,Under Verification
FRA_TITLE_00000217,FRA_00000222,VIL_000012,CFR,Under_Review,8.58,2024-09-16,2024-12-05,SUR_712/24,VIL_000012_98,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2024-02-02,2024-09-29,2025-09-26,DEED_000217,Pending Survey
FRA_TITLE_00000218,FRA_00000225,VIL_000012,IFR,Rejected,1.5,2023-09-15,,SUR_780/43,VIL_000012_10,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-01-28,2024-06-07,,DEED_000218,Approved
FRA_TITLE_00000219,FRA_00000227,VIL_000012,CFR,Approved,8.68,2023-11-08,2025-03-21,SUR_728/5,VIL_000012_62,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2023-03-22,2025-06-06,2025-09-26,,Approved
