Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,gp_female_population,gp_male_population,gp_households,villages_in_gp,block_map_id,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_000067,493177,Imaliya Ryt.,22.40568649,80.46256614,527.0,5.0,331.0,263.0,263.0,145.0,187.0,118.0,76.0,138.0,142665,Imalia,imalia,168028.0,22.40568649,80.46256614,1580.0,14.0,992.0,790.0,790.0,413.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000025
VIL_000068,493192,Jagnathar,22.50254447,80.47421727,662.0,127.0,243.0,320.0,343.0,166.0,271.0,153.0,72.0,171.0,142666,Jagnathar,jagnathar,168034.0,22.50254447,80.47421727,1987.0,382.0,728.0,959.0,1028.0,513.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000026
VIL_000069,493193,Kewlari,22.50254447,80.47421727,662.0,127.0,243.0,320.0,343.0,166.0,271.0,153.0,72.0,171.0,142666,Jagnathar,jagnathar,168034.0,22.50254447,80.47421727,1987.0,382.0,728.0,959.0,1028.0,513.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000026
VIL_000070,493194,Rewtha,22.50254447,80.47421727,662.0,127.0,243.0,320.0,343.0,166.0,271.0,153.0,72.0,171.0,142666,Jagnathar,jagnathar,168034.0,22.50254447,80.47421727,1987.0,382.0,728.0,959.0,1028.0,513.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000026
VIL_000071,493247,Chutti Pondi,22.49412339,80.49849297,618.0,61.0,90.0,321.0,298.0,161.0,202.0,160.0,95.0,168.0,142667,Jhingaraghat,jhingaraghat,168054.0,22.49412339,80.49849297,1855.0,184.0,271.0,962.0,893.0,503.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000027
VIL_000072,493244,Jhigarghat,22.49412339,80.49849297,618.0,61.0,90.0,321.0,298.0,161.0,202.0,160.0,95.0,168.0,142667,Jhingaraghat,jhingaraghat,168054.0,22.49412339,80.49849297,1855.0,184.0,271.0,962.0,893.0,503.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000027
VIL_000073,493245,Khamtipur,22.49412339,80.49849297,618.0,61.0,90.0,321.0,298.0,161.0,202.0,160.0,95.0,168.0,142667,Jhingaraghat,jhingaraghat,168054.0,22.49412339,80.49849297,1855.0,184.0,271.0,962.0,893.0,503.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000027
VIL_000074,493479,Indra F.V.,22.34274743,80.65387477,536.0,0.0,489.0,262.0,274.0,94.0,141.0,167.0,133.0,117.0,142668,Jogisoda,jogisoda,168074.0,22.34274743,80.65387477,1608.0,0.0,1466.0,785.0,823.0,352.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000028
VIL_000075,493302,Jailwara Ryt.,22.34274743,80.65387477,536.0,0.0,489.0,262.0,274.0,94.0,141.0,167.0,133.0,117.0,142668,Jogisoda,jogisoda,168074.0,22.34274743,80.65387477,1608.0,0.0,1466.0,785.0,823.0,352.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000028
VIL_000076,493301,Jogi Sondha,22.34274743,80.65387477,536.0,0.0,489.0,262.0,274.0,94.0,141.0,167.0,133.0,117.0,142668,Jogisoda,jogisoda,168074.0,22.34274743,80.65387477,1608.0,0.0,1466.0,785.0,823.0,352.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000028
VIL_000077,938049,Kachhari,22.47345818,80.44231861,1759.0,70.0,233.0,905.0,854.0,446.0,592.0,460.0,262.0,414.0,142669,Kakaia,kakaia,168052.0,22.47345818,80.44231861,3518.0,139.0,466.0,1810.0,1708.0,827.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000029
VIL_000078,493242,Kakaiya,22.47345818,80.44231861,1759.0,70.0,233.0,905.0,854.0,446.0,592.0,460.0,262.0,414.0,142669,Kakaia,kakaia,168052.0,22.47345818,80.44231861,3518.0,139.0,466.0,1810.0,1708.0,827.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000029
VIL_000079,493283,Jhulup,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,1616.0,1553.0,800.0,5,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000030
VIL_000080,493280,Kanhari Kalan,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,1616.0,1553.0,800.0,5,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000030
VIL_000081,493281,Kanhari Khurd,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,1616.0,1553.0,800.0,5,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000030
VIL_000082,493282,Surehala,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,1616.0,1553.0,800.0,5,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000030
VIL_000083,493475,Umariya F.V.,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,1616.0,1553.0,800.0,5,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000030
VIL_000084,493254,Amjhar,22.45798395,80.50539715,452.0,10.0,388.0,232.0,221.0,109.0,152.0,123.0,69.0,103.0,142671,Kanskheda,kanskheda,168060.0,22.45798395,80.50539715,1357.0,30.0,1163.0,695.0,662.0,309.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000031
VIL_000085,493252,Kanskheda,22.45798395,80.50539715,452.0,10.0,388.0,232.0,221.0,109.0,152.0,123.0,69.0,103.0,142671,Kanskheda,kanskheda,168060.0,22.45798395,80.50539715,1357.0,30.0,1163.0,695.0,662.0,309.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000031
VIL_000086,493253,Kumharra,22.45798395,80.50539715,452.0,10.0,388.0,232.0,221.0,109.0,152.0,123.0,69.0,103.0,142671,Kanskheda,kanskheda,168060.0,22.45798395,80.50539715,1357.0,30.0,1163.0,695.0,662.0,309.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000031
VIL_000087,493316,Birsa Mal.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,1350.0,1421.0,699.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000032
VIL_000088,493313,Karanjia Mal.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,1350.0,1421.0,699.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000032
VIL_000089,493314,Karanjia Ryt.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,1350.0,1421.0,699.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000032
VIL_000090,493315,Mangaveli Mal.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,1350.0,1421.0,699.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000032
VIL_000091,493195,Kariyagaon,22.51493894,80.45186008,1741.0,30.0,74.0,845.0,896.0,361.0,563.0,484.0,333.0,408.0,142673,Kariagaon,kariagaon,168035.0,22.51493894,80.45186008,1741.0,30.0,74.0,845.0,896.0,408.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000033
VIL_000092,493209,Bhawartal,22.44357704,80.42207291,550.0,1.0,533.0,273.0,277.0,131.0,180.0,142.0,97.0,142.0,142674,Kata Jar,kata jar,168042.0,22.44357704,80.42207291,1650.0,2.0,1599.0,820.0,830.0,426.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000034
VIL_000093,493210,Karwahi,22.44357704,80.42207291,550.0,1.0,533.0,273.0,277.0,131.0,180.0,142.0,97.0,142.0,142674,Kata Jar,kata jar,168042.0,22.44357704,80.42207291,1650.0,2.0,1599.0,820.0,830.0,426.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000034
VIL_000094,493207,Kata Jar,22.44357704,80.42207291,550.0,1.0,533.0,273.0,277.0,131.0,180.0,142.0,97.0,142.0,142674,Kata Jar,kata jar,168042.0,22.44357704,80.42207291,1650.0,2.0,1599.0,820.0,830.0,426.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000034
VIL_000095,493478,Bhanpur Kheda F.V.,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,1248.0,1187.0,560.0,6,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000035
VIL_000096,493294,Katanga Mal.,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,1248.0,1187.0,560.0,6,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000035
VIL_000097,493295,Katanga Ryt.,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,1248.0,1187.0,560.0,6,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000035
VIL_000098,493297,Sarhi,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,1248.0,1187.0,560.0,6,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000035
VIL_000099,908462,Sounph Fv (Katunga Mal),22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,1248.0,1187.0,560.0,6,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000035
VIL_000100,493296,Taktauwa,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,1248.0,1187.0,560.0,6,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000035
VIL_000101,493476,Bariha F.V.,22.52795139,80.69951406,938.0,35.0,540.0,488.0,451.0,230.0,280.0,257.0,172.0,223.0,142676,Keolari,keolari,168093.0,22.52795139,80.69951406,1877.0,70.0,1080.0,975.0,902.0,446.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000036
VIL_000102,493342,Kewlari Ryt.,22.52795139,80.69951406,938.0,35.0,540.0,488.0,451.0,230.0,280.0,257.0,172.0,223.0,142676,Keolari,keolari,168093.0,22.52795139,80.69951406,1877.0,70.0,1080.0,975.0,902.0,446.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000036
VIL_000103,493298,Khalaudi Ryt.,22.40820613,80.72228971,1328.0,5.0,1079.0,670.0,658.0,316.0,408.0,354.0,250.0,329.0,142677,Khalodi,khalodi,168072.0,22.40820613,80.72228971,1328.0,5.0,1079.0,670.0,658.0,329.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000037
VIL_000104,493341,Khamrauti Ryt.,22.54292322,80.68733361,1704.0,184.0,1202.0,856.0,848.0,337.0,519.0,519.0,329.0,410.0,142678,Khamroti,khamroti,168092.0,22.54292322,80.68733361,1704.0,184.0,1202.0,856.0,848.0,410.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000038
VIL_000105,908461,Indra Fv,22.29839358,80.57609634,380.0,15.0,227.0,180.0,201.0,85.0,132.0,94.0,69.0,96.0,142679,Khatiya Narangi,khatiya narangi,168048.0,22.29839358,80.57609634,1521.0,61.0,907.0,718.0,803.0,386.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000039
VIL_000106,908460,Kanha Fv,22.29839358,80.57609634,380.0,15.0,227.0,180.0,201.0,85.0,132.0,94.0,69.0,96.0,142679,Khatiya Narangi,khatiya narangi,168048.0,22.29839358,80.57609634,1521.0,61.0,907.0,718.0,803.0,386.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000039
VIL_000107,493470,Kanha Kisli F.V.,22.29839358,80.57609634,380.0,15.0,227.0,180.0,201.0,85.0,132.0,94.0,69.0,96.0,142679,Khatiya Narangi,khatiya narangi,168048.0,22.29839358,80.57609634,1521.0,61.0,907.0,718.0,803.0,386.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000039
VIL_000108,493229,Khatiya Narangi,22.29839358,80.57609634,380.0,15.0,227.0,180.0,201.0,85.0,132.0,94.0,69.0,96.0,142679,Khatiya Narangi,khatiya narangi,168048.0,22.29839358,80.57609634,1521.0,61.0,907.0,718.0,803.0,386.0,4,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000039
VIL_000109,493300,Chandiya Ryt.,22.39263702,80.69689137,765.0,24.0,355.0,375.0,390.0,147.0,223.0,228.0,167.0,201.0,142680,Khatola,khatola,168073.0,22.39263702,80.69689137,1530.0,47.0,710.0,750.0,780.0,402.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000040
VIL_000110,493299,Khatola,22.39263702,80.69689137,765.0,24.0,355.0,375.0,390.0,147.0,223.0,228.0,167.0,201.0,142680,Khatola,khatola,168073.0,22.39263702,80.69689137,1530.0,47.0,710.0,750.0,780.0,402.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000040
VIL_000111,493170,Khirhani,22.60032083,80.50097548,1400.0,390.0,303.0,715.0,685.0,419.0,536.0,296.0,149.0,364.0,142681,Khirhani,khirhani,168026.0,22.60032083,80.50097548,1400.0,390.0,303.0,715.0,685.0,364.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000041
VIL_000112,493480,Kisli Bhilwani F.V.,22.31145488,80.53872007,646.0,0.0,534.0,331.0,315.0,117.0,156.0,214.0,159.0,164.0,142682,Kisali Bhilwani,kisali bhilwani,168143.0,22.31145488,80.53872007,1937.0,0.0,1603.0,992.0,945.0,491.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000042
VIL_000113,908463,Roudo Fv (Kisli Bhilwani),22.31145488,80.53872007,646.0,0.0,534.0,331.0,315.0,117.0,156.0,214.0,159.0,164.0,142682,Kisali Bhilwani,kisali bhilwani,168143.0,22.31145488,80.53872007,1937.0,0.0,1603.0,992.0,945.0,491.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000042
VIL_000114,908458,Sipura Alis Silpura Fv,22.31145488,80.53872007,646.0,0.0,534.0,331.0,315.0,117.0,156.0,214.0,159.0,164.0,142682,Kisali Bhilwani,kisali bhilwani,168143.0,22.31145488,80.53872007,1937.0,0.0,1603.0,992.0,945.0,491.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000042
VIL_000115,493327,Bamhani Ryt.,22.46920794,80.75587917,1140.0,6.0,915.0,575.0,565.0,252.0,360.0,322.0,205.0,277.0,142683,Koko,koko,168084.0,22.46920794,80.75587917,3420.0,18.0,2745.0,1724.0,1696.0,831.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000043
VIL_000116,493326,Gudli,22.46920794,80.75587917,1140.0,6.0,915.0,575.0,565.0,252.0,360.0,322.0,205.0,277.0,142683,Koko,koko,168084.0,22.46920794,80.75587917,3420.0,18.0,2745.0,1724.0,1696.0,831.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000043
VIL_000117,493325,Koko Ryt.,22.46920794,80.75587917,1140.0,6.0,915.0,575.0,565.0,252.0,360.0,322.0,205.0,277.0,142683,Koko,koko,168084.0,22.46920794,80.75587917,3420.0,18.0,2745.0,1724.0,1696.0,831.0,3,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000043
VIL_000118,493324,Kudela Ryt.,22.4022728,80.82888868,1704.0,4.0,1526.0,884.0,820.0,396.0,457.0,488.0,363.0,354.0,142684,Kudaila Raiya,kudaila raiya,168083.0,22.4022728,80.82888868,1704.0,4.0,1526.0,884.0,820.0,354.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000044
VIL_000119,493201,Lafra,22.50579455,80.44212165,2936.0,445.0,172.0,1453.0,1483.0,782.0,1075.0,671.0,408.0,788.0,142685,Lafra,lafra,168038.0,22.50579455,80.44212165,2936.0,445.0,172.0,1453.0,1483.0,788.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000045
VIL_000120,493337,Bhonda,22.50299965,80.70012403,1084.0,18.0,736.0,568.0,516.0,256.0,318.0,312.0,198.0,272.0,142686,Lapti,lapti,168090.0,22.50299965,80.70012403,2167.0,36.0,1473.0,1135.0,1032.0,544.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000046
VIL_000121,493336,Lapti,22.50299965,80.70012403,1084.0,18.0,736.0,568.0,516.0,256.0,318.0,312.0,198.0,272.0,142686,Lapti,lapti,168090.0,22.50299965,80.70012403,2167.0,36.0,1473.0,1135.0,1032.0,544.0,2,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000046
VIL_000122,493188,Madhopur,22.52334125,80.47229083,3399.0,221.0,368.0,1667.0,1732.0,947.0,1324.0,720.0,408.0,854.0,142687,Madhopur,madhopur,168032.0,22.52334125,80.47229083,3399.0,221.0,368.0,1667.0,1732.0,854.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000047
VIL_000123,493293,Manjhipur,22.41699999,80.69734913,1325.0,19.0,1024.0,669.0,656.0,292.0,424.0,377.0,232.0,289.0,142688,Majhipur,majhipur,168070.0,22.41699999,80.69734913,1325.0,19.0,1024.0,669.0,656.0,289.0,1,BLK_000001,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000048
