Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,village_water_area_ha,village_vegetation_area_ha,village_forest_area_ha,village_built_area_ha,village_barren_area_ha,village_total_area_ha,village_water_percent,village_vegetation_percent,village_forest_percent,village_built_percent,village_barren_percent,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,villages_in_gp,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_000052,493231,Jhangul,22.30779599,80.4417842,373.0,2.0,342.0,194.0,179.0,83.0,115.0,110.0,64.0,90.0,0.19,266.47,241.76,10.31,48.4,567.12,0.03,46.99,42.63,1.82,8.53,142662,Dungaria,dungaria,168049.0,22.30779599,80.4417842,1864.0,11.0,1710.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000022
VIL_000053,493232,Surpati,22.30779599,80.4417842,373.0,2.0,342.0,194.0,179.0,83.0,115.0,110.0,64.0,90.0,0.19,266.47,241.76,10.31,48.4,567.12,0.03,46.99,42.63,1.82,8.53,142662,Dungaria,dungaria,168049.0,22.30779599,80.4417842,1864.0,11.0,1710.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000022
VIL_000054,493233,Umariya Mal.,22.30779599,80.4417842,373.0,2.0,342.0,194.0,179.0,83.0,115.0,110.0,64.0,90.0,0.19,266.47,241.76,10.31,48.4,567.12,0.03,46.99,42.63,1.82,8.53,142662,Dungaria,dungaria,168049.0,22.30779599,80.4417842,1864.0,11.0,1710.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000022
VIL_000055,493234,Umariya Ryt.,22.30779599,80.4417842,373.0,2.0,342.0,194.0,179.0,83.0,115.0,110.0,64.0,90.0,0.19,266.47,241.76,10.31,48.4,567.12,0.03,46.99,42.63,1.82,8.53,142662,Dungaria,dungaria,168049.0,22.30779599,80.4417842,1864.0,11.0,1710.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000022
VIL_000056,493265,Ghont,22.47401569,80.58368827,412.0,0.0,290.0,202.0,209.0,81.0,150.0,121.0,60.0,104.0,5.09,152.38,78.51,3.48,48.12,287.57,1.77,52.99,27.3,1.21,16.73,142663,Ghont,ghont,168063.0,22.47401569,80.58368827,1646.0,2.0,1160.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000023
VIL_000057,493477,Karibah F.V.,22.47401569,80.58368827,412.0,0.0,290.0,202.0,209.0,81.0,150.0,121.0,60.0,104.0,5.09,152.38,78.51,3.48,48.12,287.57,1.77,52.99,27.3,1.21,16.73,142663,Ghont,ghont,168063.0,22.47401569,80.58368827,1646.0,2.0,1160.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000023
VIL_000058,493267,Kariwah,22.47401569,80.58368827,412.0,0.0,290.0,202.0,209.0,81.0,150.0,121.0,60.0,104.0,5.09,152.38,78.51,3.48,48.12,287.57,1.77,52.99,27.3,1.21,16.73,142663,Ghont,ghont,168063.0,22.47401569,80.58368827,1646.0,2.0,1160.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000023
VIL_000059,493266,Katangi,22.47401569,80.58368827,412.0,0.0,290.0,202.0,209.0,81.0,150.0,121.0,60.0,104.0,5.09,152.38,78.51,3.48,48.12,287.57,1.77,52.99,27.3,1.21,16.73,142663,Ghont,ghont,168063.0,22.47401569,80.58368827,1646.0,2.0,1160.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000023
VIL_000060,493185,Harrabhat Jar,22.52868941,80.50873851,514.0,15.0,310.0,269.0,244.0,135.0,167.0,134.0,78.0,132.0,0.31,232.39,18.27,2.59,34.83,288.4,0.11,80.58,6.34,0.9,12.08,142664,Harrabhat,harrabhat,168030.0,22.52868941,80.50873851,1541.0,46.0,931.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000024
VIL_000061,493184,Harrabhat Mal.,22.52868941,80.50873851,514.0,15.0,310.0,269.0,244.0,135.0,167.0,134.0,78.0,132.0,0.31,232.39,18.27,2.59,34.83,288.4,0.11,80.58,6.34,0.9,12.08,142664,Harrabhat,harrabhat,168030.0,22.52868941,80.50873851,1541.0,46.0,931.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000024
VIL_000062,493186,Narenijar,22.52868941,80.50873851,514.0,15.0,310.0,269.0,244.0,135.0,167.0,134.0,78.0,132.0,0.31,232.39,18.27,2.59,34.83,288.4,0.11,80.58,6.34,0.9,12.08,142664,Harrabhat,harrabhat,168030.0,22.52868941,80.50873851,1541.0,46.0,931.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000024
VIL_000063,493328,Harrabhat,,,,,,,,,,,,,,,,,,,,,,,,245240,Harrabhat (Nayegaon),,,,,,,,2,3900,Bichhiya,,,415,Mandla,,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000486
VIL_000064,493373,Naiguwan Ryt.,,,,,,,,,,,,,,,,,,,,,,,,245240,Harrabhat (Nayegaon),,,,,,,,2,3900,Bichhiya,,,415,Mandla,,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000486
VIL_000065,493178,Dungariya,22.40568649,80.46256614,527.0,5.0,331.0,263.0,263.0,145.0,187.0,118.0,76.0,138.0,0.17,204.17,117.58,5.55,56.37,383.84,0.05,53.19,30.63,1.45,14.68,142665,Imalia,imalia,168028.0,22.40568649,80.46256614,1580.0,14.0,992.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000025
VIL_000066,493176,Imaliya Mal.,22.40568649,80.46256614,527.0,5.0,331.0,263.0,263.0,145.0,187.0,118.0,76.0,138.0,0.17,204.17,117.58,5.55,56.37,383.84,0.05,53.19,30.63,1.45,14.68,142665,Imalia,imalia,168028.0,22.40568649,80.46256614,1580.0,14.0,992.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000025
VIL_000067,493177,Imaliya Ryt.,22.40568649,80.46256614,527.0,5.0,331.0,263.0,263.0,145.0,187.0,118.0,76.0,138.0,0.17,204.17,117.58,5.55,56.37,383.84,0.05,53.19,30.63,1.45,14.68,142665,Imalia,imalia,168028.0,22.40568649,80.46256614,1580.0,14.0,992.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000025
VIL_000068,493192,Jagnathar,22.50254447,80.47421727,662.0,127.0,243.0,320.0,343.0,166.0,271.0,153.0,72.0,171.0,0.5,152.9,22.02,3.66,31.51,210.58,0.24,72.61,10.46,1.74,14.96,142666,Jagnathar,jagnathar,168034.0,22.50254447,80.47421727,1987.0,382.0,728.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000026
VIL_000069,493193,Kewlari,22.50254447,80.47421727,662.0,127.0,243.0,320.0,343.0,166.0,271.0,153.0,72.0,171.0,0.5,152.9,22.02,3.66,31.51,210.58,0.24,72.61,10.46,1.74,14.96,142666,Jagnathar,jagnathar,168034.0,22.50254447,80.47421727,1987.0,382.0,728.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000026
VIL_000070,493194,Rewtha,22.50254447,80.47421727,662.0,127.0,243.0,320.0,343.0,166.0,271.0,153.0,72.0,171.0,0.5,152.9,22.02,3.66,31.51,210.58,0.24,72.61,10.46,1.74,14.96,142666,Jagnathar,jagnathar,168034.0,22.50254447,80.47421727,1987.0,382.0,728.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000026
VIL_000071,493247,Chutti Pondi,22.49412339,80.49849297,618.0,61.0,90.0,321.0,298.0,161.0,202.0,160.0,95.0,168.0,2.14,107.07,18.53,5.14,36.3,169.18,1.27,63.29,10.96,3.04,21.45,142667,Jhingaraghat,jhingaraghat,168054.0,22.49412339,80.49849297,1855.0,184.0,271.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000027
VIL_000072,493244,Jhigarghat,22.49412339,80.49849297,618.0,61.0,90.0,321.0,298.0,161.0,202.0,160.0,95.0,168.0,2.14,107.07,18.53,5.14,36.3,169.18,1.27,63.29,10.96,3.04,21.45,142667,Jhingaraghat,jhingaraghat,168054.0,22.49412339,80.49849297,1855.0,184.0,271.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000027
VIL_000073,493245,Khamtipur,22.49412339,80.49849297,618.0,61.0,90.0,321.0,298.0,161.0,202.0,160.0,95.0,168.0,2.14,107.07,18.53,5.14,36.3,169.18,1.27,63.29,10.96,3.04,21.45,142667,Jhingaraghat,jhingaraghat,168054.0,22.49412339,80.49849297,1855.0,184.0,271.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000027
VIL_000074,493479,Indra F.V.,22.34274743,80.65387477,536.0,0.0,489.0,262.0,274.0,94.0,141.0,167.0,133.0,117.0,4.27,152.54,40.09,9.37,81.41,287.67,1.48,53.03,13.94,3.26,28.3,142668,Jogisoda,jogisoda,168074.0,22.34274743,80.65387477,1608.0,0.0,1466.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000028
VIL_000075,493302,Jailwara Ryt.,22.34274743,80.65387477,536.0,0.0,489.0,262.0,274.0,94.0,141.0,167.0,133.0,117.0,4.27,152.54,40.09,9.37,81.41,287.67,1.48,53.03,13.94,3.26,28.3,142668,Jogisoda,jogisoda,168074.0,22.34274743,80.65387477,1608.0,0.0,1466.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000028
VIL_000076,493301,Jogi Sondha,22.34274743,80.65387477,536.0,0.0,489.0,262.0,274.0,94.0,141.0,167.0,133.0,117.0,4.27,152.54,40.09,9.37,81.41,287.67,1.48,53.03,13.94,3.26,28.3,142668,Jogisoda,jogisoda,168074.0,22.34274743,80.65387477,1608.0,0.0,1466.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000028
VIL_000077,938049,Kachhari,22.47345818,80.44231861,1759.0,70.0,233.0,905.0,854.0,446.0,592.0,460.0,262.0,414.0,0.01,12.82,0.34,4.99,6.98,25.12,0.04,51.02,1.33,19.84,27.77,142669,Kakaia,kakaia,168052.0,22.47345818,80.44231861,3518.0,139.0,466.0,2,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000029
VIL_000078,493242,Kakaiya,22.47345818,80.44231861,1759.0,70.0,233.0,905.0,854.0,446.0,592.0,460.0,262.0,414.0,0.01,12.82,0.34,4.99,6.98,25.12,0.04,51.02,1.33,19.84,27.77,142669,Kakaia,kakaia,168052.0,22.47345818,80.44231861,3518.0,139.0,466.0,2,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000029
VIL_000079,493283,Jhulup,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,19.71,132.12,45.86,6.76,61.21,265.67,7.42,49.73,17.26,2.54,23.04,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000030
VIL_000080,493280,Kanhari Kalan,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,19.71,132.12,45.86,6.76,61.21,265.67,7.42,49.73,17.26,2.54,23.04,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000030
VIL_000081,493281,Kanhari Khurd,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,19.71,132.12,45.86,6.76,61.21,265.67,7.42,49.73,17.26,2.54,23.04,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000030
VIL_000082,493282,Surehala,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,19.71,132.12,45.86,6.76,61.21,265.67,7.42,49.73,17.26,2.54,23.04,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000030
VIL_000083,493475,Umariya F.V.,22.49971597,80.62604356,634.0,1.0,513.0,323.0,311.0,108.0,167.0,215.0,144.0,160.0,19.71,132.12,45.86,6.76,61.21,265.67,7.42,49.73,17.26,2.54,23.04,142670,Kanhari Kala,kanhari kala,168067.0,22.49971597,80.62604356,3169.0,3.0,2564.0,5,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000030
VIL_000084,493254,Amjhar,22.45798395,80.50539715,452.0,10.0,388.0,232.0,221.0,109.0,152.0,123.0,69.0,103.0,0.08,169.78,74.68,3.64,51.06,299.24,0.03,56.74,24.96,1.22,17.06,142671,Kanskheda,kanskheda,168060.0,22.45798395,80.50539715,1357.0,30.0,1163.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000031
VIL_000085,493252,Kanskheda,22.45798395,80.50539715,452.0,10.0,388.0,232.0,221.0,109.0,152.0,123.0,69.0,103.0,0.08,169.78,74.68,3.64,51.06,299.24,0.03,56.74,24.96,1.22,17.06,142671,Kanskheda,kanskheda,168060.0,22.45798395,80.50539715,1357.0,30.0,1163.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000031
VIL_000086,493253,Kumharra,22.45798395,80.50539715,452.0,10.0,388.0,232.0,221.0,109.0,152.0,123.0,69.0,103.0,0.08,169.78,74.68,3.64,51.06,299.24,0.03,56.74,24.96,1.22,17.06,142671,Kanskheda,kanskheda,168060.0,22.45798395,80.50539715,1357.0,30.0,1163.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000031
VIL_000087,493316,Birsa Mal.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,44.88,246.29,52.11,20.07,115.1,478.44,9.38,51.48,10.89,4.19,24.06,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000032
VIL_000088,493313,Karanjia Mal.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,44.88,246.29,52.11,20.07,115.1,478.44,9.38,51.48,10.89,4.19,24.06,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000032
VIL_000089,493314,Karanjia Ryt.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,44.88,246.29,52.11,20.07,115.1,478.44,9.38,51.48,10.89,4.19,24.06,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000032
VIL_000090,493315,Mangaveli Mal.,22.38045972,80.78488851,693.0,354.0,138.0,338.0,355.0,157.0,231.0,180.0,124.0,175.0,44.88,246.29,52.11,20.07,115.1,478.44,9.38,51.48,10.89,4.19,24.06,142672,Karanjia Mal,karanjia mal,168079.0,22.38045972,80.78488851,2771.0,1415.0,550.0,4,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000032
VIL_000091,493195,Kariyagaon,22.51493894,80.45186008,1741.0,30.0,74.0,845.0,896.0,361.0,563.0,484.0,333.0,408.0,0.55,218.38,55.01,2.72,7.7,284.36,0.19,76.8,19.35,0.96,2.71,142673,Kariagaon,kariagaon,168035.0,22.51493894,80.45186008,1741.0,30.0,74.0,1,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000033
VIL_000092,493209,Bhawartal,22.44357704,80.42207291,550.0,1.0,533.0,273.0,277.0,131.0,180.0,142.0,97.0,142.0,0.54,268.42,177.14,17.79,56.44,520.33,0.1,51.59,34.04,3.42,10.85,142674,Kata Jar,kata jar,168042.0,22.44357704,80.42207291,1650.0,2.0,1599.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000034
VIL_000093,493210,Karwahi,22.44357704,80.42207291,550.0,1.0,533.0,273.0,277.0,131.0,180.0,142.0,97.0,142.0,0.54,268.42,177.14,17.79,56.44,520.33,0.1,51.59,34.04,3.42,10.85,142674,Kata Jar,kata jar,168042.0,22.44357704,80.42207291,1650.0,2.0,1599.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000034
VIL_000094,493207,Kata Jar,22.44357704,80.42207291,550.0,1.0,533.0,273.0,277.0,131.0,180.0,142.0,97.0,142.0,0.54,268.42,177.14,17.79,56.44,520.33,0.1,51.59,34.04,3.42,10.85,142674,Kata Jar,kata jar,168042.0,22.44357704,80.42207291,1650.0,2.0,1599.0,3,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000034
VIL_000095,493478,Bhanpur Kheda F.V.,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,0.0,92.6,29.76,6.72,48.88,177.96,0.0,52.04,16.72,3.77,27.46,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,6,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000035
VIL_000096,493294,Katanga Mal.,22.41946113,80.6610597,406.0,0.0,343.0,208.0,198.0,74.0,103.0,134.0,95.0,93.0,0.0,92.6,29.76,6.72,48.88,177.96,0.0,52.04,16.72,3.77,27.46,142675,Katunga Mal,katunga mal,168071.0,22.41946113,80.6610597,2435.0,1.0,2057.0,6,3900,Bichhiya,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000035
